timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:15:40,esterno,2328,15228,2260,-2132,-1681,-1131,662276
2026-05-19 20:15:40,lombar,16432,400,-716,634,622,934,1319731
2026-05-19 20:15:40,esterno,2464,15268,2376,-2136,-1976,-1286,662298
2026-05-19 20:15:40,lombar,16368,456,-592,26,258,888,1319753
2026-05-19 20:15:40,esterno,2992,15508,2372,-2726,-1831,-1295,662320
2026-05-19 20:15:40,lombar,16436,484,-936,-500,191,800,1319775
2026-05-19 20:15:40,esterno,2292,15412,3112,-2662,-2082,-1388,662342
2026-05-19 20:15:40,lombar,16532,376,-576,-905,98,849,1319797
2026-05-19 20:15:40,esterno,3624,15404,2176,-2442,-2192,-1497,662364
2026-05-19 20:15:40,lombar,16620,304,-796,-1136,-54,957,1319819
2026-05-19 20:15:40,esterno,2740,15320,2476,-2738,-2122,-1354,662386
2026-05-19 20:15:40,lombar,16772,-64,-712,-1171,-27,967,1319841
2026-05-19 20:15:40,esterno,2980,15440,2280,-2464,-2222,-1422,662408
2026-05-19 20:15:40,lombar,16776,-76,-844,-1360,-180,953,1319863
2026-05-19 20:15:40,esterno,3140,15428,2772,-2099,-2179,-1247,662430
2026-05-19 20:15:40,lombar,16844,-228,-1184,-1339,-170,767,1319885
2026-05-19 20:15:40,esterno,3008,15496,3064,-1997,-2049,-1175,662452
2026-05-19 20:15:40,lombar,16792,-220,-1120,-1218,-236,786,1319907
2026-05-19 20:15:40,esterno,2840,15252,3044,-2033,-1808,-989,662474
2026-05-19 20:15:40,lombar,16796,-424,-1148,-935,-270,693,1319929
2026-05-19 20:15:40,esterno,3544,15272,2856,-1481,-1607,-1028,662496
2026-05-19 20:15:40,lombar,16748,-392,-1048,-642,-230,565,1319951
2026-05-19 20:15:41,esterno,3516,15428,3096,-1615,-1179,-1054,662518
2026-05-19 20:15:41,lombar,16692,-308,-880,-346,-234,528,1319973
2026-05-19 20:15:41,esterno,2972,15548,3876,-1898,-1787,-854,662540
2026-05-19 20:15:41,lombar,16636,-260,-800,-335,-230,669,1319995
2026-05-19 20:15:41,esterno,1824,15244,4156,-1722,-1994,-471,662562
2026-05-19 20:15:41,lombar,16604,-160,-588,-268,-359,618,1320017
2026-05-19 20:15:41,esterno,2424,14792,3076,-1399,-1302,-497,662584
2026-05-19 20:15:41,lombar,16464,-340,-640,-265,-617,651,1320039
2026-05-19 20:15:41,esterno,2572,15280,3376,-1526,-1206,-562,662606
2026-05-19 20:15:41,lombar,16672,-388,-668,-414,-854,565,1320061
2026-05-19 20:15:41,esterno,2624,15416,3364,-1174,-1439,-697,662628
2026-05-19 20:15:41,lombar,16444,-164,-892,-487,-1019,629,1320083
2026-05-19 20:15:41,esterno,2812,15288,3292,-1348,-1484,-522,662650
2026-05-19 20:15:41,lombar,16492,-204,-980,-611,-1104,644,1320105
2026-05-19 20:15:41,esterno,2556,15272,3756,-1312,-1765,-295,662672
2026-05-19 20:15:41,lombar,16620,-204,-1320,-415,-1258,664,1320127
2026-05-19 20:15:41,esterno,2364,15476,3860,-1514,-2002,-158,662694
2026-05-19 20:15:41,lombar,16648,-340,-952,-267,-1152,745,1320149
2026-05-19 20:15:41,esterno,2460,15508,3796,-1463,-2028,-270,662716
2026-05-19 20:15:41,lombar,16596,-356,-1204,-235,-1202,769,1320171
2026-05-19 20:15:41,esterno,2432,16056,4712,-1409,-2360,-163,662738
2026-05-19 20:15:41,lombar,16776,-288,-1828,-452,-721,688,1320193
2026-05-19 20:15:41,esterno,2744,15992,5744,-1697,-3233,14,662760
2026-05-19 20:15:41,lombar,16900,-596,-1756,-753,112,518,1320215
2026-05-19 20:15:41,esterno,2500,15352,4840,-2702,-3325,-111,662782
2026-05-19 20:15:41,lombar,16736,-652,-2020,-683,1043,466,1320237
2026-05-19 20:15:41,esterno,2304,14224,3924,-3110,-3784,-287,662804
2026-05-19 20:15:41,lombar,16800,-520,-1896,-505,1450,686,1320259
2026-05-19 20:15:41,esterno,2312,14044,3152,-2823,-3274,-128,662826
2026-05-19 20:15:41,lombar,16928,-356,-1272,-266,1248,727,1320281
2026-05-19 20:15:41,esterno,2448,14264,3572,-2019,-3276,-173,662848
2026-05-19 20:15:41,lombar,16772,-184,-828,-457,607,743,1320303
2026-05-19 20:15:41,esterno,2760,14780,4112,-1679,-3204,-360,662870
2026-05-19 20:15:41,lombar,16552,-308,-672,-1130,113,666,1320325
2026-05-19 20:15:41,esterno,3004,15100,4436,-1646,-3180,-446,662892
2026-05-19 20:15:41,lombar,16552,-380,-632,-1375,-181,575,1320347
2026-05-19 20:15:41,esterno,3336,15356,4420,-1481,-2958,-322,662914
2026-05-19 20:15:41,lombar,16616,-256,-920,-1318,-213,458,1320369
2026-05-19 20:15:41,esterno,3164,15008,4352,-1522,-2655,-227,662936
2026-05-19 20:15:41,lombar,16644,-472,-760,-1356,54,476,1320391
2026-05-19 20:15:41,esterno,3412,14568,3704,-1060,-2398,-304,662958
2026-05-19 20:15:41,lombar,16620,-488,-724,-1264,9,605,1320413
2026-05-19 20:15:41,esterno,3200,14852,4084,-830,-1913,-309,662980
2026-05-19 20:15:41,lombar,16596,-356,-620,-1209,74,668,1320435
2026-05-19 20:15:41,esterno,2980,14860,4420,-722,-1630,-402,663002
2026-05-19 20:15:41,lombar,16596,-228,-560,-1250,-43,615,1320457
2026-05-19 20:15:41,esterno,3308,14996,4336,-578,-1413,-397,663024
2026-05-19 20:15:41,lombar,16712,-196,-672,-1352,-229,684,1320479
2026-05-19 20:15:41,esterno,3172,14884,4492,-514,-1411,-254,663046
2026-05-19 20:15:41,lombar,16700,-476,-840,-1421,-426,713,1320501
2026-05-19 20:15:41,esterno,2924,14776,4572,-11,-1380,-255,663068
2026-05-19 20:15:41,lombar,16680,-592,-896,-1401,-491,696,1320523
2026-05-19 20:15:41,esterno,2892,14824,4984,38,-1170,-309,663090
2026-05-19 20:15:41,lombar,16804,-552,-1216,-1319,-340,629,1320545
2026-05-19 20:15:41,esterno,3060,15136,4492,160,-1516,-179,663112
2026-05-19 20:15:41,lombar,16628,-828,-872,-1211,-274,469,1320567
2026-05-19 20:15:41,esterno,2976,14972,4416,341,-1755,-99,663134
