timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:05:28,esterno,2512,15692,1920,-313,433,-161,50148
2026-05-19 20:05:28,lombar,16764,248,1296,64,-280,458,707581
2026-05-19 20:05:28,lombar,16800,100,1488,-15,-366,346,707603
2026-05-19 20:05:28,esterno,2648,15716,1996,-233,469,-95,50170
2026-05-19 20:05:28,esterno,2528,15564,1996,-219,244,-103,50192
2026-05-19 20:05:28,lombar,16768,92,1456,-36,-157,346,707625
2026-05-19 20:05:28,esterno,2784,15652,1952,-210,325,-74,50214
2026-05-19 20:05:28,lombar,16716,-16,1440,1,-144,308,707647
2026-05-19 20:05:28,esterno,2696,15588,1796,-298,310,-79,50236
2026-05-19 20:05:28,lombar,16736,120,1516,-30,-141,385,707669
2026-05-19 20:05:28,esterno,2532,15572,2024,-251,35,-92,50258
2026-05-19 20:05:28,lombar,16568,168,1388,-2,-49,344,707691
2026-05-19 20:05:28,esterno,2656,15628,2016,-241,75,56,50280
2026-05-19 20:05:28,lombar,16720,-100,1308,-3,-231,269,707713
2026-05-19 20:05:28,esterno,2692,15644,1988,-293,106,46,50302
2026-05-19 20:05:28,lombar,16856,48,1448,91,-82,297,707735
2026-05-19 20:05:28,esterno,2756,15676,1792,-279,120,-37,50324
2026-05-19 20:05:28,lombar,16764,180,1356,108,-61,340,707757
2026-05-19 20:05:28,esterno,2692,15652,2128,-244,185,-13,50346
2026-05-19 20:05:28,lombar,16812,200,1496,69,-169,361,707779
2026-05-19 20:05:28,esterno,2556,15580,1776,-222,195,9,50368
2026-05-19 20:05:28,lombar,16772,128,1580,-14,-193,384,707801
2026-05-19 20:05:28,esterno,2576,15520,1884,-243,177,63,50390
2026-05-19 20:05:28,lombar,16680,92,1528,70,-158,300,707823
2026-05-19 20:05:28,lombar,16720,152,1644,145,-108,333,707845
2026-05-19 20:05:28,esterno,2692,15584,2068,-246,143,21,50412
2026-05-19 20:05:28,esterno,2644,15600,1896,-297,45,52,50434
2026-05-19 20:05:28,lombar,16780,212,1536,106,-115,287,707867
2026-05-19 20:05:28,esterno,2484,15556,1888,-187,10,78,50456
2026-05-19 20:05:28,lombar,16676,108,1584,72,-138,325,707889
2026-05-19 20:05:28,lombar,16816,108,1572,80,-279,356,707911
2026-05-19 20:05:28,esterno,2608,15504,1528,-44,169,37,50478
2026-05-19 20:05:28,esterno,2760,15656,2176,-63,-134,-9,50500
2026-05-19 20:05:28,lombar,16696,216,1364,77,-172,326,707933
2026-05-19 20:05:28,esterno,2676,15744,1960,-235,-309,143,50522
2026-05-19 20:05:28,lombar,16712,204,1584,65,-220,318,707955
2026-05-19 20:05:29,esterno,2572,15384,1612,-218,-197,93,50544
2026-05-19 20:05:29,lombar,16892,48,1544,105,-278,284,707977
2026-05-19 20:05:29,esterno,2620,15448,1656,-87,185,-6,50566
2026-05-19 20:05:29,lombar,16772,192,1540,137,-162,315,707999
2026-05-19 20:05:29,esterno,2832,15600,1948,-83,260,6,50588
2026-05-19 20:05:29,lombar,16632,108,1556,90,-221,335,708021
2026-05-19 20:05:29,esterno,2800,15624,1884,-61,295,2,50610
2026-05-19 20:05:29,lombar,16784,116,1388,47,-318,377,708043
2026-05-19 20:05:29,esterno,2592,15708,1908,-73,307,-96,50632
2026-05-19 20:05:29,lombar,16828,48,1428,93,-186,365,708065
2026-05-19 20:05:29,esterno,2532,15772,2220,-176,235,-12,50654
2026-05-19 20:05:29,lombar,16616,88,1536,74,-206,388,708087
2026-05-19 20:05:29,esterno,2788,15568,1788,-190,241,34,50676
2026-05-19 20:05:29,lombar,16836,108,1564,96,-265,326,708109
2026-05-19 20:05:29,esterno,2732,15520,1808,-135,299,36,50698
2026-05-19 20:05:29,lombar,16720,128,1564,107,-278,354,708131
2026-05-19 20:05:29,esterno,2592,15580,2028,-172,304,2,50720
2026-05-19 20:05:29,lombar,16808,152,1516,88,-294,310,708153
2026-05-19 20:05:29,lombar,16820,152,1480,116,-277,352,708175
2026-05-19 20:05:29,esterno,2600,15660,1712,-165,457,-76,50742
