timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:08:08,esterno,1524,15184,-4592,-496,338,-99,210242
2026-05-19 20:08:08,lombar,16688,64,2720,117,-433,290,867697
2026-05-19 20:08:08,esterno,1688,15460,-4428,-328,396,-128,210264
2026-05-19 20:08:08,lombar,16740,312,2640,56,-449,420,867719
2026-05-19 20:08:08,esterno,1760,15520,-4284,-453,485,-104,210286
2026-05-19 20:08:08,lombar,16640,208,2684,139,-520,397,867741
2026-05-19 20:08:08,esterno,1732,15604,-4084,-465,497,4,210308
2026-05-19 20:08:08,lombar,16624,276,2400,125,-378,300,867763
2026-05-19 20:08:08,esterno,1836,15496,-4264,-263,474,-15,210330
2026-05-19 20:08:08,lombar,16768,252,2660,8,-454,393,867785
2026-05-19 20:08:08,esterno,1740,15412,-4352,-214,526,-123,210352
2026-05-19 20:08:08,esterno,1616,15532,-4064,-301,643,-173,210374
2026-05-19 20:08:08,lombar,16704,0,2676,94,-464,328,867807
2026-05-19 20:08:08,lombar,16708,220,2548,113,-309,280,867829
2026-05-19 20:08:08,esterno,1544,15512,-3956,-237,497,-47,210396
2026-05-19 20:08:08,lombar,16720,168,2356,97,-152,372,867851
2026-05-19 20:08:08,esterno,1460,15740,-3644,-268,238,78,210418
2026-05-19 20:08:08,lombar,16776,-20,2456,126,-415,309,867873
2026-05-19 20:08:08,esterno,1428,15704,-3984,-319,203,107,210440
2026-05-19 20:08:08,lombar,16784,96,2676,76,-370,337,867895
2026-05-19 20:08:08,esterno,1512,15656,-4192,-450,232,63,210462
2026-05-19 20:08:08,lombar,16724,320,2416,58,-507,382,867917
2026-05-19 20:08:08,esterno,1752,15616,-4144,-501,94,35,210484
2026-05-19 20:08:08,lombar,16748,188,2332,-78,-213,374,867939
2026-05-19 20:08:08,esterno,1620,15668,-3732,-384,173,-32,210506
2026-05-19 20:08:09,lombar,16692,56,2528,-98,-559,298,867961
2026-05-19 20:08:09,esterno,1640,15880,-3632,-571,-129,74,210528
2026-05-19 20:08:09,lombar,16684,76,2668,-59,-574,185,867983
2026-05-19 20:08:09,esterno,1656,15756,-4020,-754,-169,194,210550
2026-05-19 20:08:09,lombar,16628,136,2568,64,-314,283,868005
2026-05-19 20:08:09,esterno,1604,15452,-4256,-746,-140,236,210572
2026-05-19 20:08:09,lombar,16516,224,2668,126,-261,388,868027
2026-05-19 20:08:09,esterno,1492,15296,-4540,-564,133,16,210594
2026-05-19 20:08:09,lombar,16476,200,2680,129,-512,355,868049
2026-05-19 20:08:09,esterno,1572,15440,-4144,-415,151,-113,210616
2026-05-19 20:08:09,lombar,16504,236,2780,30,-557,437,868071
2026-05-19 20:08:09,esterno,1572,15416,-4196,-420,159,-194,210638
2026-05-19 20:08:09,esterno,1732,15468,-4144,-626,309,-239,210660
2026-05-19 20:08:09,lombar,16812,140,2540,62,-405,323,868093
2026-05-19 20:08:09,lombar,16844,152,2656,11,-209,274,868115
2026-05-19 20:08:09,esterno,1884,15604,-4020,-818,539,-178,210682
2026-05-19 20:08:09,lombar,16860,232,2420,77,-137,347,868137
2026-05-19 20:08:09,esterno,1572,15644,-3608,-691,425,-146,210704
2026-05-19 20:08:09,esterno,1312,15520,-3196,-512,80,-71,210726
2026-05-19 20:08:09,lombar,16668,392,2224,-47,-129,307,868159
2026-05-19 20:08:09,lombar,16732,252,2200,-31,-31,229,868181
2026-05-19 20:08:09,esterno,1560,15484,-3512,-280,235,-23,210748
2026-05-19 20:08:09,lombar,16984,248,2244,7,57,218,868203
2026-05-19 20:08:09,esterno,1836,15660,-3372,-287,207,-132,210770
