timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:10:00,lombar,9524,-1744,-12920,-277,-243,417,979809
2026-05-19 20:10:00,esterno,3236,10400,11448,-236,-331,231,322376
2026-05-19 20:10:00,lombar,9488,-1680,-12908,-324,-189,439,979831
2026-05-19 20:10:00,esterno,2944,10064,11336,-15,-224,90,322398
2026-05-19 20:10:00,lombar,9536,-1816,-13124,-335,-296,382,979853
2026-05-19 20:10:00,esterno,3144,10248,11420,314,-80,-72,322420
2026-05-19 20:10:00,lombar,9468,-1740,-13360,-207,-242,544,979875
2026-05-19 20:10:00,esterno,2944,10468,11768,280,150,-232,322442
2026-05-19 20:10:00,lombar,9336,-1932,-13164,-165,-284,561,979897
2026-05-19 20:10:00,esterno,3016,10456,11784,-4,41,-226,322464
2026-05-19 20:10:00,lombar,9292,-2144,-13548,-50,-410,471,979919
2026-05-19 20:10:00,esterno,3192,10316,11860,-47,166,-191,322486
2026-05-19 20:10:00,lombar,9252,-1932,-13508,167,-438,213,979941
2026-05-19 20:10:00,esterno,3364,10412,11912,-178,380,-136,322508
2026-05-19 20:10:01,lombar,9404,-1524,-13496,277,-391,192,979963
2026-05-19 20:10:01,esterno,3216,10440,11928,-431,534,-96,322530
2026-05-19 20:10:01,lombar,9468,-1524,-12904,283,-348,211,979985
2026-05-19 20:10:01,esterno,3112,10328,11640,-488,492,-117,322552
2026-05-19 20:10:01,lombar,9364,-1432,-12976,219,-236,124,980007
2026-05-19 20:10:01,esterno,3080,10172,11676,-368,394,-148,322574
2026-05-19 20:10:01,lombar,9512,-1288,-12632,23,-109,283,980029
2026-05-19 20:10:01,esterno,2956,10064,11796,-336,174,-81,322596
2026-05-19 20:10:01,lombar,9532,-1448,-12516,-161,-197,423,980051
2026-05-19 20:10:01,esterno,2748,9956,11272,-258,69,117,322618
2026-05-19 20:10:01,lombar,9644,-1732,-12840,-325,-301,483,980073
2026-05-19 20:10:01,esterno,2848,10076,11488,-63,-326,209,322640
2026-05-19 20:10:01,lombar,9584,-1800,-13076,-303,-363,452,980095
2026-05-19 20:10:01,esterno,3012,10412,11532,81,-266,100,322662
2026-05-19 20:10:01,lombar,9604,-1792,-13428,-193,-424,462,980117
2026-05-19 20:10:01,esterno,3192,10644,11668,-16,-179,-6,322684
2026-05-19 20:10:01,lombar,9444,-1784,-13256,-21,-420,401,980139
2026-05-19 20:10:01,esterno,3312,10668,11780,-88,-207,-49,322706
2026-05-19 20:10:01,lombar,9372,-1956,-13396,136,-399,295,980161
2026-05-19 20:10:01,esterno,3400,10484,11752,-143,-107,-36,322728
2026-05-19 20:10:01,lombar,9252,-1860,-13532,362,-363,156,980183
2026-05-19 20:10:01,esterno,3372,10304,11880,-178,87,2,322750
2026-05-19 20:10:01,lombar,9216,-1740,-13356,420,-381,95,980205
2026-05-19 20:10:01,esterno,3364,10012,11864,-279,305,12,322772
2026-05-19 20:10:01,lombar,9212,-1616,-13228,355,-384,156,980227
2026-05-19 20:10:01,esterno,3436,9912,11760,-306,524,-8,322794
2026-05-19 20:10:01,esterno,3348,10012,12056,-163,552,194,322816
2026-05-19 20:10:01,lombar,9320,-1572,-13136,198,-258,189,980249
2026-05-19 20:10:01,lombar,9328,-1564,-13040,70,-102,206,980271
2026-05-19 20:10:01,esterno,2788,10072,12136,-22,384,342,322838
2026-05-19 20:10:01,lombar,9516,-1456,-12964,-19,-78,339,980293
2026-05-19 20:10:01,esterno,2572,10164,11636,208,-82,349,322860
2026-05-19 20:10:01,lombar,9576,-1556,-12804,-79,-134,384,980315
2026-05-19 20:10:01,esterno,2784,10408,11056,326,227,125,322882
2026-05-19 20:10:01,lombar,9768,-1364,-12684,-332,-87,602,980337
2026-05-19 20:10:01,esterno,3444,10784,11292,240,-68,136,322904
2026-05-19 20:10:01,lombar,9668,-1524,-12128,-752,-333,636,980359
2026-05-19 20:10:01,esterno,3824,10988,10908,-400,156,408,322926
2026-05-19 20:10:01,lombar,9800,-1932,-12712,-175,-191,292,980381
2026-05-19 20:10:01,esterno,3528,10480,10572,-611,535,363,322948
2026-05-19 20:10:01,lombar,9432,-1708,-12920,148,-772,133,980403
2026-05-19 20:10:01,esterno,2952,10044,11288,-142,805,198,322970
2026-05-19 20:10:01,lombar,9488,-1472,-14180,341,-1751,164,980425
2026-05-19 20:10:01,esterno,2696,9628,11132,698,451,-128,322992
2026-05-19 20:10:01,lombar,9160,-912,-13768,389,-198,498,980447
2026-05-19 20:10:01,esterno,2304,10096,11820,1493,207,-361,323014
2026-05-19 20:10:01,lombar,9116,-1944,-12776,160,-640,520,980469
2026-05-19 20:10:01,esterno,3376,11108,12740,65,457,-270,323036
2026-05-19 20:10:01,lombar,9216,-2072,-13188,53,-675,429,980491
2026-05-19 20:10:01,esterno,3428,10744,12652,-1140,524,-247,323058
2026-05-19 20:10:01,lombar,9356,-2332,-13920,256,-71,222,980513
2026-05-19 20:10:01,esterno,2624,10492,12184,-1640,422,-203,323080
2026-05-19 20:10:01,lombar,9172,-2300,-13728,-263,-115,290,980535
2026-05-19 20:10:01,esterno,1792,9796,11744,457,-77,149,323102
2026-05-19 20:10:01,lombar,9376,-1568,-13496,-646,-283,265,980557
2026-05-19 20:10:01,esterno,2352,10824,12600,297,-154,14,323124
2026-05-19 20:10:01,lombar,9456,-1356,-12944,-61,-204,242,980579
2026-05-19 20:10:01,esterno,3648,10612,11804,-1220,375,477,323146
2026-05-19 20:10:01,lombar,9276,-1484,-13232,555,-51,186,980601
2026-05-19 20:10:01,esterno,4140,9760,11456,-775,527,272,323168
2026-05-19 20:10:01,lombar,9272,-1384,-13292,412,-70,72,980623
2026-05-19 20:10:01,esterno,4092,9336,11208,-282,569,-158,323190
2026-05-19 20:10:01,lombar,9324,-1176,-13448,-58,-465,182,980645
2026-05-19 20:10:01,esterno,3636,9944,11452,-203,769,-377,323212
2026-05-19 20:10:01,lombar,9368,-1300,-13236,-53,-266,362,980667
2026-05-19 20:10:01,esterno,2820,10664,11792,-203,821,-176,323234
2026-05-19 20:10:01,lombar,9508,-1376,-12892,-16,-184,489,980689
2026-05-19 20:10:01,esterno,2512,10896,12272,-176,63,93,323256
2026-05-19 20:10:01,lombar,9460,-1436,-12908,-44,-197,557,980711
2026-05-19 20:10:01,esterno,2832,10520,11856,-385,-471,161,323278
2026-05-19 20:10:01,lombar,9368,-1556,-12952,-55,-270,567,980733
2026-05-19 20:10:01,esterno,2936,10004,11184,-321,-680,107,323300
2026-05-19 20:10:01,lombar,9504,-1580,-12888,38,-253,529,980755
2026-05-19 20:10:01,esterno,3040,9720,11200,-1,-663,-138,323322
2026-05-19 20:10:01,lombar,9420,-1700,-12960,171,-384,539,980777
2026-05-19 20:10:01,esterno,3028,9952,11324,104,-448,-352,323344
2026-05-19 20:10:01,esterno,3324,10348,11448,105,-127,-432,323366
2026-05-19 20:10:01,lombar,9320,-1856,-13240,275,-529,381,980799
2026-05-19 20:10:01,lombar,9416,-1732,-13224,183,-354,293,980821
2026-05-19 20:10:01,esterno,3240,10488,11720,163,260,-318,323388
2026-05-19 20:10:01,lombar,9356,-1768,-13388,116,-305,283,980843
2026-05-19 20:10:01,esterno,3024,10356,12324,6,346,-115,323410
2026-05-19 20:10:01,lombar,9324,-1792,-13196,138,-336,229,980865
2026-05-19 20:10:01,esterno,2864,10440,11932,59,504,-143,323432
2026-05-19 20:10:01,lombar,9276,-1712,-13316,202,-304,289,980887
2026-05-19 20:10:01,esterno,2688,10516,12236,225,480,-182,323454
2026-05-19 20:10:01,lombar,9224,-1624,-13412,115,-282,255,980909
2026-05-19 20:10:01,esterno,2912,10668,12396,-118,133,-138,323476
2026-05-19 20:10:01,lombar,9224,-1668,-13272,17,-264,213,980931
2026-05-19 20:10:01,esterno,2900,10520,11588,-280,-124,243,323498
2026-05-19 20:10:01,lombar,9272,-1572,-13228,11,-167,164,980953
2026-05-19 20:10:01,esterno,3176,10296,11428,-167,56,397,323520
2026-05-19 20:10:02,lombar,9252,-1468,-13304,76,-202,283,980975
2026-05-19 20:10:02,esterno,3404,10368,11628,-31,444,271,323542
2026-05-19 20:10:02,lombar,9368,-1536,-13292,138,-207,330,980997
2026-05-19 20:10:02,esterno,3028,10476,11720,-169,579,13,323564
2026-05-19 20:10:02,lombar,9364,-1364,-13016,4,-297,389,981019
2026-05-19 20:10:02,esterno,2776,10540,11856,-230,426,-118,323586
2026-05-19 20:10:02,lombar,9328,-1628,-13116,-22,-320,433,981041
2026-05-19 20:10:02,esterno,2936,10564,11596,6,171,-50,323608
2026-05-19 20:10:02,lombar,9328,-1560,-13064,-4,-305,346,981063
