timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:18:06,esterno,348,15672,-3996,96,-128,-196,807872
2026-05-19 20:18:06,lombar,16792,-788,724,-393,-181,479,1465327
2026-05-19 20:18:06,esterno,300,15860,-4212,-147,-170,-188,807894
2026-05-19 20:18:06,lombar,16680,-848,764,-233,-265,441,1465349
2026-05-19 20:18:06,esterno,224,15628,-4596,-265,27,-188,807916
2026-05-19 20:18:06,lombar,16744,-856,824,-93,-209,464,1465371
2026-05-19 20:18:06,esterno,472,15312,-4668,-149,-69,-81,807938
2026-05-19 20:18:06,lombar,16816,-840,964,-134,-226,444,1465393
2026-05-19 20:18:06,esterno,568,15492,-4368,52,97,-75,807960
2026-05-19 20:18:06,lombar,16772,-980,808,-217,-33,403,1465415
2026-05-19 20:18:06,esterno,328,15528,-4444,-42,42,-49,807982
2026-05-19 20:18:06,lombar,16712,-792,820,-273,-158,398,1465437
2026-05-19 20:18:06,esterno,308,15520,-4448,14,77,-121,808004
2026-05-19 20:18:06,lombar,16804,-964,1012,-20,-244,285,1465459
2026-05-19 20:18:06,esterno,304,15400,-4504,134,109,-78,808026
2026-05-19 20:18:06,lombar,16820,-924,816,100,-260,256,1465481
2026-05-19 20:18:06,esterno,332,15412,-4620,183,199,-31,808048
2026-05-19 20:18:06,lombar,16744,-820,852,94,2,376,1465503
2026-05-19 20:18:06,esterno,404,15268,-4824,231,291,-15,808070
2026-05-19 20:18:06,lombar,16812,-852,892,376,-49,131,1465525
2026-05-19 20:18:06,esterno,372,15120,-4552,511,310,-60,808092
2026-05-19 20:18:06,lombar,16908,-788,1012,379,-186,86,1465547
2026-05-19 20:18:06,esterno,320,15384,-4340,790,292,13,808114
2026-05-19 20:18:06,lombar,16784,-900,616,356,-178,82,1465569
2026-05-19 20:18:06,esterno,248,15364,-4552,824,403,128,808136
2026-05-19 20:18:06,lombar,16644,-676,820,357,190,-44,1465591
2026-05-19 20:18:06,esterno,272,15216,-5016,909,978,94,808158
2026-05-19 20:18:06,lombar,16720,-1020,760,-52,539,40,1465613
2026-05-19 20:18:06,esterno,444,15476,-3852,945,566,133,808180
2026-05-19 20:18:06,lombar,16992,-896,956,305,-212,-97,1465635
2026-05-19 20:18:06,esterno,580,15776,-4160,771,-16,295,808202
2026-05-19 20:18:06,lombar,16908,-744,608,420,41,-62,1465657
2026-05-19 20:18:06,esterno,368,15776,-4696,704,523,273,808224
2026-05-19 20:18:06,lombar,16704,-624,536,203,763,65,1465679
2026-05-19 20:18:06,esterno,204,15576,-4928,657,615,295,808246
2026-05-19 20:18:06,lombar,16824,-688,940,110,248,-56,1465701
2026-05-19 20:18:06,esterno,400,15500,-5064,692,389,416,808268
2026-05-19 20:18:06,lombar,16760,-800,764,127,-19,-164,1465723
2026-05-19 20:18:06,esterno,296,15636,-4676,597,451,408,808290
2026-05-19 20:18:06,lombar,16660,-796,800,44,286,-60,1465745
2026-05-19 20:18:06,esterno,384,15648,-4548,103,311,382,808312
2026-05-19 20:18:06,lombar,16540,-704,672,163,121,34,1465767
2026-05-19 20:18:06,esterno,260,15636,-5020,-162,440,372,808334
2026-05-19 20:18:06,lombar,16604,-584,724,88,-137,49,1465789
2026-05-19 20:18:06,esterno,440,15636,-5008,-318,357,497,808356
2026-05-19 20:18:06,lombar,16684,-824,840,-10,-348,-28,1465811
2026-05-19 20:18:06,esterno,332,15776,-4756,-751,489,566,808378
2026-05-19 20:18:06,lombar,16580,-944,668,-51,-394,25,1465833
2026-05-19 20:18:06,esterno,288,15864,-4468,-1178,372,540,808400
2026-05-19 20:18:06,lombar,16492,-900,728,-287,-334,155,1465855
2026-05-19 20:18:06,esterno,360,16032,-4844,-1400,395,588,808422
2026-05-19 20:18:06,lombar,16560,-944,516,-38,-355,14,1465877
2026-05-19 20:18:06,esterno,296,16036,-4852,-1561,495,628,808444
2026-05-19 20:18:06,lombar,16620,-712,552,273,-822,24,1465899
2026-05-19 20:18:06,esterno,748,16148,-4456,-1654,316,909,808466
2026-05-19 20:18:06,esterno,696,15848,-4400,-1444,600,837,808488
2026-05-19 20:18:06,lombar,16768,-1056,788,315,-1000,78,1465921
2026-05-19 20:18:06,lombar,16868,-972,784,497,-975,56,1465943
2026-05-19 20:18:06,esterno,680,15756,-4200,-1544,779,561,808510
2026-05-19 20:18:06,lombar,16628,-900,616,537,-902,168,1465965
2026-05-19 20:18:07,esterno,580,15696,-4336,-1835,698,629,808532
2026-05-19 20:18:07,lombar,16532,-792,580,640,-803,75,1465987
2026-05-19 20:18:07,esterno,712,15564,-4260,-1874,873,724,808554
2026-05-19 20:18:07,lombar,16788,-832,500,732,-981,117,1466009
2026-05-19 20:18:07,esterno,664,15480,-4052,-1786,954,694,808576
2026-05-19 20:18:07,lombar,16656,-1164,680,833,-1131,156,1466031
2026-05-19 20:18:07,esterno,696,15692,-3972,-1811,882,680,808598
2026-05-19 20:18:07,lombar,16856,-928,484,852,-1208,184,1466053
2026-05-19 20:18:07,esterno,508,15644,-4208,-1860,1043,643,808620
2026-05-19 20:18:07,lombar,16648,-792,764,990,-1162,233,1466075
2026-05-19 20:18:07,esterno,580,15568,-4012,-1768,1110,576,808642
2026-05-19 20:18:07,lombar,16784,-948,500,820,-1321,122,1466097
2026-05-19 20:18:07,esterno,628,15784,-3736,-1609,862,616,808664
2026-05-19 20:18:07,lombar,16800,-992,624,1088,-1219,56,1466119
2026-05-19 20:18:07,esterno,632,15416,-4076,-1324,1196,517,808686
2026-05-19 20:18:07,lombar,16780,-1140,124,1362,-1159,110,1466141
2026-05-19 20:18:07,esterno,344,15544,-3636,-1274,1712,345,808708
