timestamp,node,ax,ay,az,gx,gy,gz,t_ms
2026-05-19 20:18:30,lombar,17956,740,704,-356,1329,185,1489835
2026-05-19 20:18:30,esterno,824,15744,-4460,2125,82,125,832402
2026-05-19 20:18:30,lombar,16092,-552,-288,-114,1174,159,1489857
2026-05-19 20:18:30,esterno,932,15708,-4576,2047,313,8,832424
2026-05-19 20:18:30,lombar,16728,-40,-16,-81,817,17,1489879
2026-05-19 20:18:30,esterno,1052,16004,-4860,1763,641,85,832446
2026-05-19 20:18:30,lombar,16244,-476,44,-233,950,-42,1489901
2026-05-19 20:18:30,esterno,756,15820,-4732,1560,826,89,832468
2026-05-19 20:18:30,lombar,16772,-548,108,200,597,70,1489923
2026-05-19 20:18:30,esterno,600,15788,-4984,1322,877,-36,832490
2026-05-19 20:18:30,lombar,16524,-612,192,554,450,238,1489945
2026-05-19 20:18:30,esterno,564,15684,-5080,1030,1031,-183,832512
2026-05-19 20:18:30,lombar,16520,-332,-220,639,573,329,1489967
2026-05-19 20:18:31,esterno,612,15820,-5544,855,1441,-309,832534
2026-05-19 20:18:31,lombar,16416,-252,32,758,54,572,1489989
2026-05-19 20:18:31,esterno,760,15748,-4792,503,1582,-401,832556
2026-05-19 20:18:31,lombar,16528,-228,88,1014,-236,668,1490011
2026-05-19 20:18:31,esterno,972,15884,-4764,52,1204,-465,832578
2026-05-19 20:18:31,lombar,16392,-468,-284,1335,-23,669,1490033
2026-05-19 20:18:31,esterno,1028,15964,-4996,-293,1706,-543,832600
2026-05-19 20:18:31,lombar,16424,-344,192,1341,-217,865,1490055
2026-05-19 20:18:31,esterno,1088,15680,-5072,-556,2329,-699,832622
2026-05-19 20:18:31,lombar,16364,-516,16,1548,-690,1011,1490077
2026-05-19 20:18:31,esterno,1324,15404,-5108,-595,2664,-852,832644
2026-05-19 20:18:31,lombar,16616,-436,-156,1803,-672,1038,1490099
2026-05-19 20:18:31,esterno,1320,15572,-5060,-787,2943,-874,832666
2026-05-19 20:18:31,lombar,16660,-500,164,2106,-757,1129,1490121
2026-05-19 20:18:31,esterno,1120,15512,-4896,-1139,3497,-954,832688
2026-05-19 20:18:31,lombar,16612,-660,104,2557,-677,1355,1490143
2026-05-19 20:18:31,esterno,1064,15368,-4968,-1276,3825,-1127,832710
2026-05-19 20:18:31,lombar,16672,-496,300,3093,-594,1456,1490165
2026-05-19 20:18:31,esterno,1144,15244,-5276,-1194,4110,-1320,832732
2026-05-19 20:18:31,lombar,16680,-456,-116,3262,-738,1528,1490187
2026-05-19 20:18:31,esterno,948,15312,-4800,-1163,4319,-1322,832754
2026-05-19 20:18:31,lombar,16796,-624,-24,3582,-765,1473,1490209
2026-05-19 20:18:31,esterno,824,15756,-4864,-1238,4484,-1043,832776
2026-05-19 20:18:31,lombar,16852,-832,4,4293,-856,1117,1490231
2026-05-19 20:18:31,esterno,852,15736,-4732,-1400,4914,-881,832798
2026-05-19 20:18:31,esterno,1028,15776,-4828,-1439,5121,-905,832820
2026-05-19 20:18:31,lombar,17144,-516,-164,5083,-319,728,1490253
2026-05-19 20:18:31,lombar,17136,88,-252,5532,-469,302,1490275
2026-05-19 20:18:31,esterno,1936,16000,-4900,-1146,5290,-582,832842
2026-05-19 20:18:31,lombar,17352,256,-364,6157,-885,-276,1490297
2026-05-19 20:18:31,esterno,2372,16200,-4664,-910,5852,-416,832864
2026-05-19 20:18:31,lombar,17044,856,-344,6814,-718,-797,1490319
2026-05-19 20:18:31,esterno,2924,16244,-4568,-1076,6166,-383,832886
2026-05-19 20:18:31,lombar,16784,1776,-104,7296,-1034,-946,1490341
2026-05-19 20:18:31,esterno,3416,15808,-4572,-1063,6503,-366,832908
2026-05-19 20:18:31,lombar,16528,2352,-1000,6837,-1015,-950,1490363
2026-05-19 20:18:31,esterno,3340,15364,-4608,-937,6120,-620,832930
2026-05-19 20:18:31,lombar,16456,2768,-704,6249,-1291,-933,1490385
2026-05-19 20:18:31,esterno,3308,15664,-4452,-977,5634,-769,832952
2026-05-19 20:18:31,lombar,16000,3812,-1168,6053,-1800,-901,1490407
2026-05-19 20:18:31,esterno,3448,15704,-3652,-1134,5181,-660,832974
2026-05-19 20:18:31,lombar,15236,4732,-1652,4959,-1293,-907,1490429
2026-05-19 20:18:31,esterno,3708,15528,-3064,-1413,4460,-213,832996
2026-05-19 20:18:31,lombar,15132,5056,-1216,3167,-1573,-705,1490451
2026-05-19 20:18:31,esterno,4056,15392,-2776,-2140,3452,213,833018
2026-05-19 20:18:31,lombar,15856,4436,-1112,2109,-2627,-360,1490473
2026-05-19 20:18:31,esterno,3892,15380,-2548,-2718,2465,17,833040
2026-05-19 20:18:31,lombar,16364,3580,-1144,1104,-2685,20,1490495
2026-05-19 20:18:31,esterno,3916,15800,-3280,-2928,1824,-125,833062
2026-05-19 20:18:31,lombar,16128,3024,-1708,-113,-2721,953,1490517
2026-05-19 20:18:31,esterno,3388,16240,-3028,-3494,1182,-126,833084
2026-05-19 20:18:31,lombar,16684,2124,-1648,-1372,-4248,1527,1490539
2026-05-19 20:18:31,esterno,2724,16352,-2996,-4023,-8,-235,833106
2026-05-19 20:18:31,lombar,18304,740,-1772,-747,-4304,1551,1490561
2026-05-19 20:18:31,esterno,1880,16512,-3248,-3602,418,-772,833128
2026-05-19 20:18:31,lombar,18284,-400,-1596,97,-2642,1918,1490583
2026-05-19 20:18:31,esterno,1376,16252,-3516,-3029,964,-1345,833150
2026-05-19 20:18:31,lombar,17860,-704,-992,-78,-2035,2260,1490605
2026-05-19 20:18:31,esterno,784,16072,-3380,-2616,780,-1845,833172
2026-05-19 20:18:31,lombar,17176,252,-1192,-114,-2668,1916,1490627
2026-05-19 20:18:31,esterno,668,15552,-2840,-1914,605,-2000,833194
2026-05-19 20:18:31,lombar,16348,1356,-948,-102,-2000,1246,1490649
2026-05-19 20:18:31,esterno,716,14868,-2620,-1979,946,-1971,833216
2026-05-19 20:18:31,lombar,16000,1704,-948,-605,-1401,831,1490671
2026-05-19 20:18:31,esterno,824,14712,-2676,-2668,948,-1632,833238
2026-05-19 20:18:31,lombar,15780,1612,-1260,-1526,-1478,828,1490693
2026-05-19 20:18:31,esterno,1356,14416,-3276,-2325,673,-1199,833260
2026-05-19 20:18:31,lombar,16492,516,-876,-2111,-1858,939,1490715
2026-05-19 20:18:31,esterno,1320,14304,-3212,-1578,234,-1104,833282
2026-05-19 20:18:31,lombar,17304,-456,-408,-2287,-1514,910,1490737
2026-05-19 20:18:31,esterno,1080,14960,-3336,-1233,224,-1217,833304
2026-05-19 20:18:31,lombar,17292,-652,-720,-1914,-1154,849,1490759
2026-05-19 20:18:31,esterno,844,15812,-2684,-1231,181,-1336,833326
2026-05-19 20:18:31,lombar,16968,-392,-1188,-1689,-1221,1109,1490781
2026-05-19 20:18:31,esterno,508,15508,-2480,-439,-18,-1077,833348
2026-05-19 20:18:31,lombar,16604,-72,-1908,-1520,-839,1310,1490803
2026-05-19 20:18:31,esterno,480,14912,-2504,224,-222,-1050,833370
2026-05-19 20:18:31,lombar,16692,-52,-1544,-1524,-264,1282,1490825
2026-05-19 20:18:31,esterno,400,15128,-2156,471,304,-1315,833392
2026-05-19 20:18:31,lombar,16976,-320,-1464,-1702,160,1074,1490847
2026-05-19 20:18:31,esterno,216,15644,-1824,686,26,-1393,833414
2026-05-19 20:18:31,lombar,16928,-420,-1212,-1684,919,738,1490869
2026-05-19 20:18:31,esterno,-440,15756,-2152,1141,-518,-1200,833436
